M[UNIMOD:35],3874.0,0.7736330600546757,0.1258094121444043,0.027750849723815918,0.7191418707370758,0.7925095558166504,0.8591046929359436,0.9816473722457886,cR,after_chaining
Q,434.0,0.8846782686248902,0.06135170828132577,0.6893476247787476,0.8585053831338882,0.899867445230484,0.9316988885402679,0.970602810382843,fK,after_chaining
M,425.0,0.847434704023249,0.12009484759573404,0.4028710126876831,0.8438509702682495,0.892507016658783,0.9162411093711853,0.9643112421035767,prK,after_chaining
